user	1033		{"age":23,"gender":"M","occupation":"student","zipCode":"27510"}	
user	1034		{"age":38,"gender":"F","occupation":"administrator","zipCode":"42141"}	
user	1035		{"age":20,"gender":"F","occupation":"homemaker","zipCode":"42459"}	
user	1036		{"age":19,"gender":"F","occupation":"student","zipCode":"93117"}	
user	1037		{"age":23,"gender":"M","occupation":"student","zipCode":"55105"}	
user	1038		{"age":28,"gender":"F","occupation":"other","zipCode":"54467"}	
user	1039		{"age":41,"gender":"M","occupation":"entertainment","zipCode":"01040"}	
user	1040		{"age":38,"gender":"M","occupation":"scientist","zipCode":"27514"}	
user	1041		{"age":33,"gender":"M","occupation":"engineer","zipCode":"80525"}	
user	1042		{"age":30,"gender":"M","occupation":"administrator","zipCode":"17870"}	
user	1043		{"age":29,"gender":"F","occupation":"librarian","zipCode":"20854"}	
user	1044		{"age":26,"gender":"M","occupation":"technician","zipCode":"46260"}	
user	1045		{"age":29,"gender":"M","occupation":"programmer","zipCode":"50233"}	
user	1046		{"age":27,"gender":"F","occupation":"marketing","zipCode":"46538"}	
user	1047		{"age":53,"gender":"M","occupation":"marketing","zipCode":"07102"}	
user	1048		{"age":45,"gender":"M","occupation":"administrator","zipCode":"12550"}	
user	1049		{"age":23,"gender":"F","occupation":"student","zipCode":"76111"}	
user	1050		{"age":21,"gender":"M","occupation":"writer","zipCode":"52245"}	
user	1051		{"age":28,"gender":"M","occupation":"educator","zipCode":"16509"}	
user	1052		{"age":18,"gender":"F","occupation":"student","zipCode":"55105"}	
user	1053		{"age":26,"gender":"M","occupation":"programmer","zipCode":"55414"}	
user	1054		{"age":22,"gender":"M","occupation":"executive","zipCode":"66315"}	
user	1055		{"age":37,"gender":"M","occupation":"programmer","zipCode":"01331"}	
user	1056		{"age":25,"gender":"M","occupation":"librarian","zipCode":"46260"}	
user	1057		{"age":16,"gender":"M","occupation":"none","zipCode":"84010"}	
user	1058		{"age":27,"gender":"M","occupation":"programmer","zipCode":"52246"}	
user	1059		{"age":49,"gender":"M","occupation":"educator","zipCode":"08403"}	
user	1060		{"age":50,"gender":"M","occupation":"healthcare","zipCode":"06472"}	
user	1061		{"age":36,"gender":"M","occupation":"engineer","zipCode":"30040"}	
user	1062		{"age":27,"gender":"F","occupation":"administrator","zipCode":"97214"}	
user	1063		{"age":31,"gender":"M","occupation":"marketing","zipCode":"75240"}	
user	1064		{"age":32,"gender":"M","occupation":"educator","zipCode":"43202"}	
user	1065		{"age":51,"gender":"F","occupation":"educator","zipCode":"48118"}	
user	1066		{"age":23,"gender":"M","occupation":"student","zipCode":"80521"}	
user	1067		{"age":17,"gender":"M","occupation":"student","zipCode":"60402"}	
user	1068		{"age":19,"gender":"M","occupation":"student","zipCode":"22904"}	
user	1069		{"age":24,"gender":"M","occupation":"engineer","zipCode":"55337"}	
user	1070		{"age":27,"gender":"M","occupation":"engineer","zipCode":"60067"}	
user	1071		{"age":39,"gender":"M","occupation":"scientist","zipCode":"98034"}	
user	1072		{"age":48,"gender":"F","occupation":"administrator","zipCode":"73034"}	
user	1073		{"age":24,"gender":"M","occupation":"student","zipCode":"41850"}	
user	1074		{"age":39,"gender":"M","occupation":"scientist","zipCode":"T8H1N"}	
user	1075		{"age":24,"gender":"M","occupation":"entertainment","zipCode":"08816"}	
user	1076		{"age":20,"gender":"M","occupation":"student","zipCode":"02215"}	
user	1077		{"age":30,"gender":"M","occupation":"technician","zipCode":"29379"}	
user	1078		{"age":26,"gender":"M","occupation":"administrator","zipCode":"61801"}	
user	1079		{"age":39,"gender":"F","occupation":"administrator","zipCode":"03755"}	
user	1080		{"age":34,"gender":"F","occupation":"administrator","zipCode":"52241"}	
user	1081		{"age":21,"gender":"M","occupation":"student","zipCode":"21218"}	
user	1082		{"age":50,"gender":"M","occupation":"programmer","zipCode":"22902"}	
user	1083		{"age":40,"gender":"M","occupation":"other","zipCode":"44133"}	
user	1084		{"age":32,"gender":"M","occupation":"executive","zipCode":"55369"}	
user	1085		{"age":51,"gender":"M","occupation":"educator","zipCode":"20003"}	
user	1086		{"age":26,"gender":"M","occupation":"administrator","zipCode":"46005"}	
user	1087		{"age":47,"gender":"M","occupation":"administrator","zipCode":"89503"}	
user	1088		{"age":49,"gender":"F","occupation":"librarian","zipCode":"11701"}	
user	1089		{"age":43,"gender":"F","occupation":"administrator","zipCode":"68106"}	
user	1090		{"age":60,"gender":"M","occupation":"educator","zipCode":"78155"}	
user	1091		{"age":55,"gender":"M","occupation":"marketing","zipCode":"01913"}	
user	1092		{"age":32,"gender":"M","occupation":"entertainment","zipCode":"80525"}	
user	1093		{"age":48,"gender":"M","occupation":"executive","zipCode":"23112"}	
user	1094		{"age":26,"gender":"M","occupation":"student","zipCode":"71457"}	
user	1095		{"age":31,"gender":"M","occupation":"administrator","zipCode":"10707"}	
user	1096		{"age":25,"gender":"F","occupation":"artist","zipCode":"75206"}	
user	1097		{"age":43,"gender":"M","occupation":"artist","zipCode":"98006"}	
user	1098		{"age":49,"gender":"F","occupation":"executive","zipCode":"90291"}	
user	1099		{"age":20,"gender":"M","occupation":"student","zipCode":"63129"}	
user	10100		{"age":36,"gender":"M","occupation":"executive","zipCode":"90254"}	
user	10101		{"age":15,"gender":"M","occupation":"student","zipCode":"05146"}	
user	10102		{"age":38,"gender":"M","occupation":"programmer","zipCode":"30220"}	
user	10103		{"age":26,"gender":"M","occupation":"student","zipCode":"55108"}	
user	10104		{"age":27,"gender":"M","occupation":"student","zipCode":"55108"}	
user	10105		{"age":24,"gender":"M","occupation":"engineer","zipCode":"94043"}	
user	10106		{"age":61,"gender":"M","occupation":"retired","zipCode":"55125"}	
user	10107		{"age":39,"gender":"M","occupation":"scientist","zipCode":"60466"}	
user	10108		{"age":44,"gender":"M","occupation":"educator","zipCode":"63130"}	
user	10109		{"age":29,"gender":"M","occupation":"other","zipCode":"55423"}	
user	10110		{"age":19,"gender":"M","occupation":"student","zipCode":"77840"}	
user	10111		{"age":57,"gender":"M","occupation":"engineer","zipCode":"90630"}	
user	10112		{"age":30,"gender":"M","occupation":"salesman","zipCode":"60613"}	
user	10113		{"age":47,"gender":"M","occupation":"executive","zipCode":"95032"}	
user	10114		{"age":27,"gender":"M","occupation":"programmer","zipCode":"75013"}	
user	10115		{"age":31,"gender":"M","occupation":"engineer","zipCode":"17110"}	
user	10116		{"age":40,"gender":"M","occupation":"healthcare","zipCode":"97232"}	
user	10117		{"age":20,"gender":"M","occupation":"student","zipCode":"16125"}	
user	10118		{"age":21,"gender":"M","occupation":"administrator","zipCode":"90210"}	
user	10119		{"age":32,"gender":"M","occupation":"programmer","zipCode":"67401"}	
user	10120		{"age":47,"gender":"F","occupation":"other","zipCode":"06260"}	
user	10121		{"age":54,"gender":"M","occupation":"librarian","zipCode":"99603"}	
user	10122		{"age":32,"gender":"F","occupation":"writer","zipCode":"22206"}	
user	10123		{"age":48,"gender":"F","occupation":"artist","zipCode":"20008"}	
user	10124		{"age":34,"gender":"M","occupation":"student","zipCode":"60615"}	
user	10125		{"age":30,"gender":"M","occupation":"lawyer","zipCode":"22202"}	
user	10126		{"age":28,"gender":"F","occupation":"lawyer","zipCode":"20015"}	
user	10127		{"age":33,"gender":"M","occupation":"none","zipCode":"73439"}	
user	10128		{"age":24,"gender":"F","occupation":"marketing","zipCode":"20009"}	
user	10129		{"age":36,"gender":"F","occupation":"marketing","zipCode":"07039"}	
user	10130		{"age":20,"gender":"M","occupation":"none","zipCode":"60115"}	
user	10131		{"age":59,"gender":"F","occupation":"administrator","zipCode":"15237"}	
user	10132		{"age":24,"gender":"M","occupation":"other","zipCode":"94612"}	
user	10133		{"age":53,"gender":"M","occupation":"engineer","zipCode":"78602"}	
user	10134		{"age":31,"gender":"M","occupation":"programmer","zipCode":"80236"}	
user	10135		{"age":23,"gender":"M","occupation":"student","zipCode":"38401"}	
user	10136		{"age":51,"gender":"M","occupation":"other","zipCode":"97365"}	
user	10137		{"age":50,"gender":"M","occupation":"educator","zipCode":"84408"}	
user	10138		{"age":46,"gender":"M","occupation":"doctor","zipCode":"53211"}	
user	10139		{"age":20,"gender":"M","occupation":"student","zipCode":"08904"}	
user	10140		{"age":30,"gender":"F","occupation":"student","zipCode":"32250"}	
user	10141		{"age":49,"gender":"M","occupation":"programmer","zipCode":"36117"}	
user	10142		{"age":13,"gender":"M","occupation":"other","zipCode":"48118"}	
user	10143		{"age":42,"gender":"M","occupation":"technician","zipCode":"08832"}	
user	10144		{"age":53,"gender":"M","occupation":"programmer","zipCode":"20910"}	
user	10145		{"age":31,"gender":"M","occupation":"entertainment","zipCode":"V3N4P"}	
user	10146		{"age":45,"gender":"M","occupation":"artist","zipCode":"83814"}	
user	10147		{"age":40,"gender":"F","occupation":"librarian","zipCode":"02143"}	
user	10148		{"age":33,"gender":"M","occupation":"engineer","zipCode":"97006"}	
user	10149		{"age":35,"gender":"F","occupation":"marketing","zipCode":"17325"}	
user	10150		{"age":20,"gender":"F","occupation":"artist","zipCode":"02139"}	
user	10151		{"age":38,"gender":"F","occupation":"administrator","zipCode":"48103"}	
user	10152		{"age":33,"gender":"F","occupation":"educator","zipCode":"68767"}	
user	10153		{"age":25,"gender":"M","occupation":"student","zipCode":"60641"}	
user	10154		{"age":25,"gender":"M","occupation":"student","zipCode":"53703"}	
user	10155		{"age":32,"gender":"F","occupation":"other","zipCode":"11217"}	
user	10156		{"age":25,"gender":"M","occupation":"educator","zipCode":"08360"}	
user	10157		{"age":57,"gender":"M","occupation":"engineer","zipCode":"70808"}	
user	10158		{"age":50,"gender":"M","occupation":"educator","zipCode":"27606"}	
user	10159		{"age":23,"gender":"F","occupation":"student","zipCode":"55346"}	
user	10160		{"age":27,"gender":"M","occupation":"programmer","zipCode":"66215"}	
user	10161		{"age":50,"gender":"M","occupation":"lawyer","zipCode":"55104"}	
user	10162		{"age":25,"gender":"M","occupation":"artist","zipCode":"15610"}	
user	10163		{"age":49,"gender":"M","occupation":"administrator","zipCode":"97212"}	
user	10164		{"age":47,"gender":"M","occupation":"healthcare","zipCode":"80123"}	
user	10165		{"age":20,"gender":"F","occupation":"other","zipCode":"53715"}	
user	10166		{"age":47,"gender":"M","occupation":"educator","zipCode":"55113"}	
user	10167		{"age":37,"gender":"M","occupation":"other","zipCode":"L9G2B"}	
user	10168		{"age":48,"gender":"M","occupation":"other","zipCode":"80127"}	
user	10169		{"age":52,"gender":"F","occupation":"other","zipCode":"53705"}	
user	10170		{"age":53,"gender":"F","occupation":"healthcare","zipCode":"30067"}	
user	10171		{"age":48,"gender":"F","occupation":"educator","zipCode":"78750"}	
user	10172		{"age":55,"gender":"M","occupation":"marketing","zipCode":"22207"}	
user	10173		{"age":56,"gender":"M","occupation":"other","zipCode":"22306"}	
user	10174		{"age":30,"gender":"F","occupation":"administrator","zipCode":"52302"}	
user	10175		{"age":26,"gender":"F","occupation":"scientist","zipCode":"21911"}	
user	10176		{"age":28,"gender":"M","occupation":"scientist","zipCode":"07030"}	
user	10177		{"age":20,"gender":"M","occupation":"programmer","zipCode":"19104"}	
user	10178		{"age":26,"gender":"M","occupation":"other","zipCode":"49512"}	
user	10179		{"age":15,"gender":"M","occupation":"entertainment","zipCode":"20755"}	
user	10180		{"age":22,"gender":"F","occupation":"administrator","zipCode":"60202"}	
user	10181		{"age":26,"gender":"M","occupation":"executive","zipCode":"21218"}	
user	10182		{"age":36,"gender":"M","occupation":"programmer","zipCode":"33884"}	
user	10183		{"age":33,"gender":"M","occupation":"scientist","zipCode":"27708"}	
user	10184		{"age":37,"gender":"M","occupation":"librarian","zipCode":"76013"}	
user	10185		{"age":53,"gender":"F","occupation":"librarian","zipCode":"97403"}	
user	10186		{"age":39,"gender":"F","occupation":"executive","zipCode":"00000"}	
user	10187		{"age":26,"gender":"M","occupation":"educator","zipCode":"16801"}	
user	10188		{"age":42,"gender":"M","occupation":"student","zipCode":"29440"}	
user	10189		{"age":32,"gender":"M","occupation":"artist","zipCode":"95014"}	
user	10190		{"age":30,"gender":"M","occupation":"administrator","zipCode":"95938"}	
user	10191		{"age":33,"gender":"M","occupation":"administrator","zipCode":"95161"}	
user	10192		{"age":42,"gender":"M","occupation":"educator","zipCode":"90840"}	
user	10193		{"age":29,"gender":"M","occupation":"student","zipCode":"49931"}	
user	10194		{"age":38,"gender":"M","occupation":"administrator","zipCode":"02154"}	
user	10195		{"age":42,"gender":"M","occupation":"scientist","zipCode":"93555"}	
user	10196		{"age":49,"gender":"M","occupation":"writer","zipCode":"55105"}	
user	10197		{"age":55,"gender":"M","occupation":"technician","zipCode":"75094"}	
user	10198		{"age":21,"gender":"F","occupation":"student","zipCode":"55414"}	
user	10199		{"age":30,"gender":"M","occupation":"writer","zipCode":"17604"}	
user	10200		{"age":40,"gender":"M","occupation":"programmer","zipCode":"93402"}	
user	10201		{"age":27,"gender":"M","occupation":"writer","zipCode":"E2A4H"}	
user	10202		{"age":41,"gender":"F","occupation":"educator","zipCode":"60201"}	
user	10203		{"age":25,"gender":"F","occupation":"student","zipCode":"32301"}	
user	10204		{"age":52,"gender":"F","occupation":"librarian","zipCode":"10960"}	
user	10205		{"age":47,"gender":"M","occupation":"lawyer","zipCode":"06371"}	
user	10206		{"age":14,"gender":"F","occupation":"student","zipCode":"53115"}	
user	10207		{"age":39,"gender":"M","occupation":"marketing","zipCode":"92037"}	
user	10208		{"age":43,"gender":"M","occupation":"engineer","zipCode":"01720"}	
user	10209		{"age":33,"gender":"F","occupation":"educator","zipCode":"85710"}	
user	10210		{"age":39,"gender":"M","occupation":"engineer","zipCode":"03060"}	
user	10211		{"age":66,"gender":"M","occupation":"salesman","zipCode":"32605"}	
user	10212		{"age":49,"gender":"F","occupation":"educator","zipCode":"61401"}	
user	10213		{"age":33,"gender":"M","occupation":"executive","zipCode":"55345"}	
user	10214		{"age":26,"gender":"F","occupation":"librarian","zipCode":"11231"}	
user	10215		{"age":35,"gender":"M","occupation":"programmer","zipCode":"63033"}	
user	10216		{"age":22,"gender":"M","occupation":"engineer","zipCode":"02215"}	
user	10217		{"age":22,"gender":"M","occupation":"other","zipCode":"11727"}	
user	10218		{"age":37,"gender":"M","occupation":"administrator","zipCode":"06513"}	
user	10219		{"age":32,"gender":"M","occupation":"programmer","zipCode":"43212"}	
user	10220		{"age":30,"gender":"M","occupation":"librarian","zipCode":"78205"}	
user	10221		{"age":19,"gender":"M","occupation":"student","zipCode":"20685"}	
user	10222		{"age":29,"gender":"M","occupation":"programmer","zipCode":"27502"}	
user	10223		{"age":19,"gender":"F","occupation":"student","zipCode":"47906"}	
user	10224		{"age":31,"gender":"F","occupation":"educator","zipCode":"43512"}	
user	10225		{"age":51,"gender":"F","occupation":"administrator","zipCode":"58202"}	
user	10226		{"age":28,"gender":"M","occupation":"student","zipCode":"92103"}	
user	10227		{"age":46,"gender":"M","occupation":"executive","zipCode":"60659"}	
user	10228		{"age":21,"gender":"F","occupation":"student","zipCode":"22003"}	
user	10229		{"age":29,"gender":"F","occupation":"librarian","zipCode":"22903"}	
user	10230		{"age":28,"gender":"F","occupation":"student","zipCode":"14476"}	
user	10231		{"age":48,"gender":"M","occupation":"librarian","zipCode":"01080"}	
user	10232		{"age":45,"gender":"M","occupation":"scientist","zipCode":"99709"}	
user	10233		{"age":38,"gender":"M","occupation":"engineer","zipCode":"98682"}	
user	10234		{"age":60,"gender":"M","occupation":"retired","zipCode":"94702"}	
user	10235		{"age":37,"gender":"M","occupation":"educator","zipCode":"22973"}	
user	10236		{"age":44,"gender":"F","occupation":"writer","zipCode":"53214"}	
user	10237		{"age":49,"gender":"M","occupation":"administrator","zipCode":"63146"}	
user	10238		{"age":42,"gender":"F","occupation":"administrator","zipCode":"44124"}	
user	10239		{"age":39,"gender":"M","occupation":"artist","zipCode":"95628"}	
user	10240		{"age":23,"gender":"F","occupation":"educator","zipCode":"20784"}	
user	10241		{"age":26,"gender":"F","occupation":"student","zipCode":"20001"}	
user	10242		{"age":33,"gender":"M","occupation":"educator","zipCode":"31404"}	
user	10243		{"age":33,"gender":"M","occupation":"educator","zipCode":"60201"}	
user	10244		{"age":28,"gender":"M","occupation":"technician","zipCode":"80525"}	
user	10245		{"age":22,"gender":"M","occupation":"student","zipCode":"55109"}	
user	10246		{"age":19,"gender":"M","occupation":"student","zipCode":"28734"}	
user	10247		{"age":28,"gender":"M","occupation":"engineer","zipCode":"20770"}	
user	10248		{"age":25,"gender":"M","occupation":"student","zipCode":"37235"}	
user	10249		{"age":25,"gender":"M","occupation":"student","zipCode":"84103"}	
user	10250		{"age":29,"gender":"M","occupation":"executive","zipCode":"95110"}	
user	10251		{"age":28,"gender":"M","occupation":"doctor","zipCode":"85032"}	
user	10252		{"age":42,"gender":"M","occupation":"engineer","zipCode":"07733"}	
user	10253		{"age":26,"gender":"F","occupation":"librarian","zipCode":"22903"}	
user	10254		{"age":44,"gender":"M","occupation":"educator","zipCode":"42647"}	
user	10255		{"age":23,"gender":"M","occupation":"entertainment","zipCode":"07029"}	
user	10256		{"age":35,"gender":"F","occupation":"none","zipCode":"39042"}	
user	10257		{"age":17,"gender":"M","occupation":"student","zipCode":"77005"}	
user	10258		{"age":19,"gender":"F","occupation":"student","zipCode":"77801"}	
user	10259		{"age":21,"gender":"M","occupation":"student","zipCode":"48823"}	
user	10260		{"age":40,"gender":"F","occupation":"artist","zipCode":"89801"}	
user	10261		{"age":28,"gender":"M","occupation":"administrator","zipCode":"85202"}	
user	10262		{"age":19,"gender":"F","occupation":"student","zipCode":"78264"}	
user	10263		{"age":41,"gender":"M","occupation":"programmer","zipCode":"55346"}	
user	10264		{"age":36,"gender":"F","occupation":"writer","zipCode":"90064"}	
user	10265		{"age":26,"gender":"M","occupation":"executive","zipCode":"84601"}	
user	10266		{"age":62,"gender":"F","occupation":"administrator","zipCode":"78756"}	
user	10267		{"age":23,"gender":"M","occupation":"engineer","zipCode":"83716"}	
user	10268		{"age":24,"gender":"M","occupation":"engineer","zipCode":"19422"}	
user	10269		{"age":31,"gender":"F","occupation":"librarian","zipCode":"43201"}	
user	10270		{"age":18,"gender":"F","occupation":"student","zipCode":"63119"}	
user	10271		{"age":51,"gender":"M","occupation":"engineer","zipCode":"22932"}	
user	10272		{"age":33,"gender":"M","occupation":"scientist","zipCode":"53706"}	
user	10273		{"age":50,"gender":"F","occupation":"other","zipCode":"10016"}	
user	10274		{"age":20,"gender":"F","occupation":"student","zipCode":"55414"}	
user	10275		{"age":38,"gender":"M","occupation":"engineer","zipCode":"92064"}	
user	10276		{"age":21,"gender":"M","occupation":"student","zipCode":"95064"}	
user	10277		{"age":35,"gender":"F","occupation":"administrator","zipCode":"55406"}	
user	10278		{"age":37,"gender":"F","occupation":"librarian","zipCode":"30033"}	
user	10279		{"age":33,"gender":"M","occupation":"programmer","zipCode":"85251"}	
user	10280		{"age":30,"gender":"F","occupation":"librarian","zipCode":"22903"}	
user	10281		{"age":15,"gender":"F","occupation":"student","zipCode":"06059"}	
user	10282		{"age":22,"gender":"M","occupation":"administrator","zipCode":"20057"}	
user	10283		{"age":28,"gender":"M","occupation":"programmer","zipCode":"55305"}	
user	10284		{"age":40,"gender":"M","occupation":"executive","zipCode":"92629"}	
user	10285		{"age":25,"gender":"M","occupation":"programmer","zipCode":"53713"}	
user	10286		{"age":27,"gender":"M","occupation":"student","zipCode":"15217"}	
user	10287		{"age":21,"gender":"M","occupation":"salesman","zipCode":"31211"}	
user	10288		{"age":34,"gender":"M","occupation":"marketing","zipCode":"23226"}	
user	10289		{"age":11,"gender":"M","occupation":"none","zipCode":"94619"}	
user	10290		{"age":40,"gender":"M","occupation":"engineer","zipCode":"93550"}	
user	10291		{"age":19,"gender":"M","occupation":"student","zipCode":"44106"}	
user	10292		{"age":35,"gender":"F","occupation":"programmer","zipCode":"94703"}	
user	10293		{"age":24,"gender":"M","occupation":"writer","zipCode":"60804"}	
user	10294		{"age":34,"gender":"M","occupation":"technician","zipCode":"92110"}	
user	10295		{"age":31,"gender":"M","occupation":"educator","zipCode":"50325"}	
user	10296		{"age":43,"gender":"F","occupation":"administrator","zipCode":"16803"}	
user	10297		{"age":29,"gender":"F","occupation":"educator","zipCode":"98103"}	
user	10298		{"age":44,"gender":"M","occupation":"executive","zipCode":"01581"}	
user	10299		{"age":29,"gender":"M","occupation":"doctor","zipCode":"63108"}	
user	10300		{"age":26,"gender":"F","occupation":"programmer","zipCode":"55106"}	
user	10301		{"age":24,"gender":"M","occupation":"student","zipCode":"55439"}	
user	10302		{"age":42,"gender":"M","occupation":"educator","zipCode":"77904"}	
user	10303		{"age":19,"gender":"M","occupation":"student","zipCode":"14853"}	
user	10304		{"age":22,"gender":"F","occupation":"student","zipCode":"71701"}	
user	10305		{"age":23,"gender":"M","occupation":"programmer","zipCode":"94086"}	
user	10306		{"age":45,"gender":"M","occupation":"other","zipCode":"73132"}	
user	10307		{"age":25,"gender":"M","occupation":"student","zipCode":"55454"}	
user	10308		{"age":60,"gender":"M","occupation":"retired","zipCode":"95076"}	
user	10309		{"age":40,"gender":"M","occupation":"scientist","zipCode":"70802"}	
user	10310		{"age":37,"gender":"M","occupation":"educator","zipCode":"91711"}	
user	10311		{"age":32,"gender":"M","occupation":"technician","zipCode":"73071"}	
user	10312		{"age":48,"gender":"M","occupation":"other","zipCode":"02110"}	
user	10313		{"age":41,"gender":"M","occupation":"marketing","zipCode":"60035"}	
user	10314		{"age":20,"gender":"F","occupation":"student","zipCode":"08043"}	
user	10315		{"age":31,"gender":"M","occupation":"educator","zipCode":"18301"}	
user	10316		{"age":43,"gender":"F","occupation":"other","zipCode":"77009"}	
user	10317		{"age":22,"gender":"M","occupation":"administrator","zipCode":"13210"}	
user	10318		{"age":65,"gender":"M","occupation":"retired","zipCode":"06518"}	
user	10319		{"age":38,"gender":"M","occupation":"programmer","zipCode":"22030"}	
user	10320		{"age":19,"gender":"M","occupation":"student","zipCode":"24060"}	
user	10321		{"age":49,"gender":"F","occupation":"educator","zipCode":"55413"}	
user	10322		{"age":20,"gender":"M","occupation":"student","zipCode":"50613"}	
user	10323		{"age":21,"gender":"M","occupation":"student","zipCode":"19149"}	
user	10324		{"age":21,"gender":"F","occupation":"student","zipCode":"02176"}	
user	10325		{"age":48,"gender":"M","occupation":"technician","zipCode":"02139"}	
user	10326		{"age":41,"gender":"M","occupation":"administrator","zipCode":"15235"}	
user	10327		{"age":22,"gender":"M","occupation":"student","zipCode":"11101"}	
user	10328		{"age":51,"gender":"M","occupation":"administrator","zipCode":"06779"}	
user	10329		{"age":48,"gender":"M","occupation":"educator","zipCode":"01720"}	
user	10330		{"age":35,"gender":"F","occupation":"educator","zipCode":"33884"}	
user	10331		{"age":33,"gender":"M","occupation":"entertainment","zipCode":"91344"}	
user	10332		{"age":20,"gender":"M","occupation":"student","zipCode":"40504"}	
user	10333		{"age":47,"gender":"M","occupation":"other","zipCode":"V0R2M"}	
user	10334		{"age":32,"gender":"M","occupation":"librarian","zipCode":"30002"}	
user	10335		{"age":45,"gender":"M","occupation":"executive","zipCode":"33775"}	
user	10336		{"age":23,"gender":"M","occupation":"salesman","zipCode":"42101"}	
user	10337		{"age":37,"gender":"M","occupation":"scientist","zipCode":"10522"}	
user	10338		{"age":39,"gender":"F","occupation":"librarian","zipCode":"59717"}	
user	10339		{"age":35,"gender":"M","occupation":"lawyer","zipCode":"37901"}	
user	10340		{"age":46,"gender":"M","occupation":"engineer","zipCode":"80123"}	
user	10341		{"age":17,"gender":"F","occupation":"student","zipCode":"44405"}	
user	10342		{"age":25,"gender":"F","occupation":"other","zipCode":"98006"}	
user	10343		{"age":43,"gender":"M","occupation":"engineer","zipCode":"30093"}	
user	10344		{"age":30,"gender":"F","occupation":"librarian","zipCode":"94117"}	
user	10345		{"age":28,"gender":"F","occupation":"librarian","zipCode":"94143"}	
user	10346		{"age":34,"gender":"M","occupation":"other","zipCode":"76059"}	
user	10347		{"age":18,"gender":"M","occupation":"student","zipCode":"90210"}	
user	10348		{"age":24,"gender":"F","occupation":"student","zipCode":"45660"}	
user	10349		{"age":68,"gender":"M","occupation":"retired","zipCode":"61455"}	
user	10350		{"age":32,"gender":"M","occupation":"student","zipCode":"97301"}	
user	10351		{"age":61,"gender":"M","occupation":"educator","zipCode":"49938"}	
user	10352		{"age":37,"gender":"F","occupation":"programmer","zipCode":"55105"}	
user	10353		{"age":25,"gender":"M","occupation":"scientist","zipCode":"28480"}	
user	10354		{"age":29,"gender":"F","occupation":"librarian","zipCode":"48197"}	
user	10355		{"age":25,"gender":"M","occupation":"student","zipCode":"60135"}	
user	10356		{"age":32,"gender":"F","occupation":"homemaker","zipCode":"92688"}	
user	10357		{"age":26,"gender":"M","occupation":"executive","zipCode":"98133"}	
user	10358		{"age":40,"gender":"M","occupation":"educator","zipCode":"10022"}	
user	10359		{"age":22,"gender":"M","occupation":"student","zipCode":"61801"}	
user	10360		{"age":51,"gender":"M","occupation":"other","zipCode":"98027"}	
user	10361		{"age":22,"gender":"M","occupation":"student","zipCode":"44074"}	
user	10362		{"age":35,"gender":"F","occupation":"homemaker","zipCode":"85233"}	
user	10363		{"age":20,"gender":"M","occupation":"student","zipCode":"87501"}	
user	10364		{"age":63,"gender":"M","occupation":"engineer","zipCode":"01810"}	
user	10365		{"age":29,"gender":"M","occupation":"lawyer","zipCode":"20009"}	
user	10366		{"age":20,"gender":"F","occupation":"student","zipCode":"50670"}	
